"Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
2,537,1074,268.5,0.538,0.555,82.57,578,596,7,"positive"
2,14,28,7,0.286,0.821,8,8,23,1,"positive"
28,31,868,1.107,0.492,0.745,7.49,427,647,57,"positive"
1,11,11,11,0.727,1,4,8,11,2,"positive"
12,146,1752,12.167,0.091,0.128,26.67,160,225,6,"positive"
3,213,639,71,0.318,0.379,11.94,203,242,17,"positive"
1,42,42,42,0.19,1,1.6,8,42,5,"positive"
1,47,47,47,1,1,47,47,47,1,"positive"
1,12,12,12,0.75,1,9,9,12,1,"positive"
4,7,28,1.75,0.286,1,2,8,28,4,"positive"
5,110,550,22,0.547,0.556,100.33,301,306,3,"positive"
28,32,896,1.143,0.481,0.742,7.43,431,665,58,"positive"
1,187,187,187,0.963,1,25.71,180,187,7,"positive"
1,9,9,9,0.778,1,7,7,9,1,"positive"
1,16,16,16,1,1,16,16,16,1,"positive"
18,1,18,0.056,1,1,18,18,18,1,"positive"
44,3,132,0.068,0.598,0.841,2.47,79,111,32,"positive"
2,536,1072,268,0.538,0.737,30.37,577,790,19,"positive"
9,1,9,0.111,1,1,9,9,9,1,"positive"
37,1,37,0.027,1,1,37,37,37,1,"positive"
1,69,69,69,0.667,1,4.18,46,69,11,"positive"
2,18,36,9,0.667,0.694,24,24,25,1,"positive"
2,46,92,23,0.511,0.554,47,47,51,1,"positive"
1,17,17,17,0.765,1,3.25,13,17,4,"positive"
136,1,136,0.007,0.993,1,135,135,136,1,"positive"
1,14,14,14,0.571,1,2,8,14,4,"positive"
2,22,44,11,0.75,0.75,33,33,33,1,"positive"
2,116,232,58,0.616,0.802,17.88,143,186,8,"positive"
1,15,15,15,0.867,1,13,13,15,1,"positive"
1,28,28,28,0.964,1,27,27,28,1,"positive"
9,1,9,0.111,1,1,9,9,9,1,"positive"
34,1,34,0.029,1,1,34,34,34,1,"positive"
6,5,30,0.833,0.233,0.633,1.75,7,19,4,"positive"
63,79,4977,1.254,0.338,0.345,186.78,1681,1718,9,"positive"
1,117,117,117,0.393,1,5.75,46,117,8,"positive"
1,8,8,8,0.875,1,7,7,8,1,"positive"
7,24,168,3.429,0.101,0.298,1.89,17,50,9,"positive"
7,13,91,1.857,0.154,0.484,2,14,44,7,"positive"
1,13,13,13,1,1,13,13,13,1,"positive"
9,1,9,0.111,1,1,9,9,9,1,"positive"
2,21.3648806419224,42.7297612838447,10.6824403209612,0.713163077231497,0.755636684302939,31.0152520060074,31.0152520060074,32.2061008024029,1,"positive"
2,18.3978094048798,36.7956188097596,9.1989047024399,0.541072945483029,0.781969441531692,21.7431543902494,21.7431543902494,28.4972617560998,1,"positive"
2,20.0625526495278,40.1251052990556,10.0312763247639,0.637628053672612,0.767194845235441,26.9454770297743,26.9454770297743,30.5781908119097,1,"positive"
2,21.0149272549897,42.0298545099795,10.5074636274949,0.692865780789405,0.758742520611966,29.9216476718429,29.9216476718429,31.7686590687372,1,"positive"
2,14.4671117719263,28.9342235438526,7.23355588596314,0.313092482771724,0.816854383024154,9.45972428726964,9.45972428726964,23.5838897149079,1,"positive"
2,20.4974697586149,40.9949395172298,10.2487348793074,0.662853245999664,0.763334955892293,28.3045929956716,28.3045929956716,31.1218371982686,1,"positive"
2,19.5110202543437,39.0220405086875,9.75551012717187,0.605639174751937,0.772089695242699,25.2219382948242,25.2219382948242,29.8887753179297,1,"positive"
2,14.1091669499874,28.2183338999748,7.05458347499371,0.29233168309927,0.820031143318862,8.34114671871066,8.34114671871066,23.1364586874843,1,"positive"
2,18.5279985330999,37.0559970661998,9.26399926654994,0.548623914919794,0.780814013018738,22.1499954159372,22.1499954159372,28.6599981663749,1,"positive"
2,17.2589388620108,34.5178777240217,8.62946943100542,0.475018453996629,0.792076917599654,18.1841839437839,18.1841839437839,27.0736735775135,1,"positive"
2,18.9663955736905,37.9327911473811,9.48319778684527,0.574050943274051,0.776923239283496,23.5199861677829,23.5199861677829,29.2079944671132,1,"positive"
1.85957910935394,20.4553702028934,39.3661106086802,11,0.746770319515141,0.785105222661514,28.9277941712644,29.4894777338486,29.9107404057868,1.14042089064606,"positive"
1.15033809724264,12.653719069669,15.9611572090071,11,0.730457776236581,0.96241547568934,8.35980482003652,11.758452431066,14.307438139338,1.84966190275736,"positive"
1.3684427049011,15.0528697539121,23.1586092617363,11,0.735474182212725,0.907889323774725,14.6848384421319,17.2110676225275,19.1057395078242,1.6315572950989,"positive"
1.50694935116917,16.5764428628609,27.7293285885826,11,0.738659835076891,0.873262662207708,18.7015311839059,20.6737337792292,22.1528857257217,1.49305064883083,"positive"
1.58981499657966,17.4879649623763,30.4638948871288,11,0.740565744921332,0.852546250855085,21.1046349008102,22.7453749144915,23.9759299247526,1.41018500342034,"positive"
1.15579334949143,12.7137268444058,16.1411805332173,11,0.730583247038303,0.961051662627142,8.51800713525154,11.8948337372858,14.4274536888115,1.84420665050857,"positive"
1.04027044307441,11.4429748738185,12.3289246214554,11,0.727926220190711,0.989932389231399,5.16784284915775,9.00676107686013,11.8859497476369,1.95972955692559,"positive"
1.87150479038246,20.5865526942071,39.7596580826212,11,0.747044610178797,0.782123802404385,29.2736389210913,29.7876197595615,30.1731053884141,1.12849520961754,"positive"
1.27741260360926,14.0515386397019,20.1546159191057,11,0.733380489883013,0.930646849097684,12.0449655046687,14.9353150902316,17.1030772794038,1.72258739639074,"positive"
1.05638497136533,11.6202346850187,12.860704055056,11,0.728296854341403,0.985903757158667,5.63516416959465,9.40962428413332,12.2404693700373,1.94361502863467,"positive"
1.24135055602528,13.6548561162781,18.9645683488343,11,0.732551062788582,0.93966236099368,10.9991661247332,14.033763900632,16.3097122325562,1.75864944397472,"positive"
1.68024992244318,28.3950015511364,43.3604998448864,20.9122524042614,0.570939956568182,0.829937519389205,22.9598475647159,25.0062480610795,35.8777506980114,2.27900031022727,"positive"
1.61579954414628,29.6840091170743,43.2315990882926,22.9102141314652,0.534847744721919,0.846050113963429,20.9361056861933,23.3949886036571,36.4578041026834,2.53680182341486,"positive"
1.31751031428576,35.6497937142849,42.6350206285715,32.1571802571416,0.367805776000023,0.920622421428561,11.5698238685727,15.9377578571439,39.1424071714282,3.72995874285698,"positive"
1.78075923444703,26.3848153110594,43.5615184688941,17.796463732142,0.627225171290338,0.804810191388242,26.1158399616368,27.5189808611758,34.9731668899767,1.87696306221187,"positive"
1.91959529742599,23.6080940514803,43.839190594852,13.4925457797945,0.704973366558552,0.770101175643504,30.4752923391759,30.9898824356496,33.7236423231661,1.32161881029606,"positive"
1.72433884372003,27.5132231255993,43.4486776874401,19.545495844679,0.595629752483219,0.818915289069992,24.3442396928091,26.1084710930008,35.4809504065197,2.10264462511986,"positive"
1.05791588919237,40.8416822161525,42.1158317783847,40.2046074350365,0.222432897947729,0.985521027701907,3.4185589206405,9.44789722980931,41.4787569972686,4.76833644323051,"positive"
1.468668585876,32.6266282824799,42.937337171752,27.4712738378439,0.452454408090562,0.882832853530999,16.3161935965065,19.7167146469001,37.781982727116,3.12532565649599,"positive"
1.19109918712638,38.1780162574723,42.3821983742528,36.0759251990821,0.297015544790775,0.952225203218404,7.60051447576843,12.7774796781596,40.2801073158626,4.23560325149447,"positive"
1.36659029801376,34.6681940397248,42.7331805960275,30.6357007615734,0.395290566887706,0.90835242549656,13.1109353576321,17.164757450344,38.7006873178761,3.53363880794495,"positive"
