"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
1,1.52121876,14.0284,3.75813,0.5789,71.7924,0.11178,9.64792,0,0,"positive"
2,1.51645774,13.03755,3.39893,1.25942,73.0076,0.52164,8.58268,0,0,"positive"
3,1.51670832,13.23705,3.56955,1.3814,72.6996,0.5589,8.4428,0,0.051,"positive"
4,1.51777898,13.6427,3.65037,0.64952,73.002,0.0621,8.927,0,0,"positive"
5,1.51663998,13.1373,3.44832,1.76018,72.4812,0.60237,8.37824,0,0.0867,"positive"
6,1.51654886,13.40995,3.38995,1.27868,72.638,0.52164,8.64724,0,0,"positive"
7,1.52126432,14.321,3.90181,0.82928,71.5012,0,9.48652,0,0,"positive"
8,1.5177562,13.52965,3.40791,1.51943,72.0388,0.57753,8.78712,0,0,"positive"
9,1.51609326,13.42325,3.39893,1.2209,72.6884,0.58995,8.32444,0,0,"positive"
10,1.5193508,13.6427,3.53812,0.74903,72.6492,0.16146,8.89472,0.1512,0.1224,"positive"
11,1.51693612,12.858,3.57853,1.31078,72.61,0.60858,8.78712,0,0,"positive"
12,1.52210718,14.188,3.78058,0.90953,71.3612,0.22977,9.1422,0,0.1887,"positive"
13,1.51609326,13.33015,3.52914,1.33967,72.6716,0.5589,8.3352,0,0,"positive"
14,1.5212281794035,14.088894237564,3.78783544105671,0.630665369792455,71.7321952085488,0.088669795369436,9.61455099814481,0,0,"positive"
15,1.52122931078755,14.096160325685,3.79140342308417,0.636883015533229,71.7249638863996,0.0858939808438998,9.61054297824481,0,0,"positive"
16,1.52124920210688,14.2239083510129,3.85413355390817,0.746197952585798,71.5978270956427,0.0370912663150392,9.54007636413712,0,0,"positive"
17,1.52124236999456,14.18003047431,3.83258750700228,0.708651326581505,71.6414950303517,0.0538536349337781,9.56427967685017,0,0,"positive"
18,1.52122370929726,14.0601858731255,3.77373831938028,0.606099408452362,71.7607662123919,0.0996370577649772,9.63038671250015,0,0,"positive"
19,1.52125802357115,14.2805624433503,3.88195330779418,0.79467728149713,71.5414440755173,0.0154480864056665,9.50882561053744,0,0,"positive"
20,1.521254907528,14.2605502785779,3.87212641840763,0.777552723001833,71.5613604883052,0.0230931984298071,9.51986444647138,0,0,"positive"
21,1.52123517310021,14.1338098578055,3.80989106756493,0.669100000674473,71.6874944955811,0.0715109846018348,9.58977525957001,0,0,"positive"
22,1.5212514098357,14.2380870484352,3.86109594367452,0.758330769607644,71.5837162388779,0.0316746743879607,9.53225530547698,0,0,"positive"
23,1.52125761117436,14.2779139073106,3.88065275530547,0.792410909475107,71.5440799391359,0.0164598887246288,9.51028655967217,0,0,"positive"
24,1.52132120172841,14.3120242865018,3.89362860340311,0.83469579705436,71.4917518805282,0.0155063886502222,9.46328302502483,0,0.0127347153166076,"positive"
25,1.52206027558006,14.1954013333796,3.78732634320003,0.905064157866845,71.3689908772416,0.216983500972772,9.16136110608459,0,0.178199010460731,"positive"
26,1.52164392852377,14.2610992648113,3.84721025468473,0.865423112773658,71.4381465945382,0.103484149806895,9.3314446530813,0,0.084986982933199,"positive"
27,1.52191249719079,14.2187201832158,3.80858156249061,0.890993949600991,71.393537034964,0.176697996259436,9.22173062770575,0,0.145114296444948,"positive"
