"idx","Length","Diameter","Height","Whole_weight","Shucked_weight","Viscera_weight","Shell_weight","Class"
1,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,"positive"
2,0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,"positive"
3,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,"positive"
4,0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,"positive"
5,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,"positive"
6,0.54,0.405,0.155,0.9715,0.3225,0.194,0.29,"positive"
7,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,"positive"
8,0.7,0.535,0.16,1.7255,0.63,0.2635,0.54,"positive"
9,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,"positive"
10,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,"positive"
11,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,"positive"
12,0.565,0.455,0.175,1.013,0.342,0.207,0.35,"positive"
13,0.45,0.355,0.12,0.412,0.1145,0.0665,0.16,"positive"
14,0.63,0.515,0.16,1.016,0.4215,0.244,0.355,"positive"
15,0.69,0.55,0.2,1.8465,0.732,0.472,0.57,"positive"
16,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,"positive"
17,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,"positive"
18,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,"positive"
19,0.68,0.58,0.2,1.787,0.585,0.453,0.6,"positive"
20,0.53,0.41,0.165,0.8115,0.24,0.169,0.24,"positive"
21,0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,"positive"
22,0.698176843309775,0.53864631338045,0.168204205106013,1.74209072588105,0.657073876849841,0.29558755774796,0.535442108274438,"positive"
23,0.695446787290275,0.533292545233853,0.162276606354862,1.70142488779733,0.618161646954715,0.267370230803266,0.526340361870825,"positive"
24,0.693960859980434,0.547078280039132,0.187176130088046,1.78045617417805,0.719681229290552,0.369788864344358,0.524902149951085,"positive"
25,0.695691024642438,0.533384134240914,0.162154487678781,1.70271629279689,0.618796664070338,0.267162629053928,0.527073073927313,"positive"
26,0.582764211066533,0.442764211066533,0.178685614755377,1.12045228997548,0.411372563528363,0.250900985661428,0.336842807377689,"positive"
27,0.693556312762666,0.565668938287999,0.222781563813332,1.86522148484853,0.84109110462293,0.4362993185136,0.504331061712,"positive"
28,0.666437824154273,0.522414184057852,0.176781087922864,1.54803999521572,0.542738342801109,0.292027849468868,0.439313472462818,"positive"
