"Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
48,402,19296,8.375,0.055,0.094,4.13,1058,1814,256,"positive"
4,115,460,28.75,0.426,0.487,17.82,196,224,11,"positive"
85,69,5865,0.812,0.165,0.441,1.44,969,2588,674,"positive"
6,5,30,0.833,0.367,1,2.2,11,30,5,"positive"
1,106,106,106,0.434,1,1.02,46,106,45,"positive"
7,1,7,0.143,1,1,7,7,7,1,"positive"
11,1,11,0.091,1,1,11,11,11,1,"positive"
17,9,153,0.529,0.209,0.497,1.88,32,76,17,"positive"
3,54,162,18,0.364,0.519,8.43,59,84,7,"positive"
1,46,46,46,0.783,1,12,36,46,3,"positive"
20,39,780,1.95,0.14,0.405,3.21,109,316,34,"positive"
1,45,45,45,0.756,1,5.67,34,45,6,"positive"
1,19,19,19,0.789,1,3.75,15,19,4,"positive"
1,11,11,11,0.909,1,10,10,11,1,"positive"
1,283,283,283,0.993,1,140.5,281,283,2,"positive"
29,32,928,1.103,0.432,0.689,6.27,401,639,64,"positive"
84,1,84,0.012,1,1,84,84,84,1,"positive"
7,2,14,0.286,0.643,0.714,9,9,10,1,"positive"
29,61,1769,2.103,0.121,0.431,1.78,214,762,120,"positive"
1,8,8,8,1,1,8,8,8,1,"positive"
1,278,278,278,0.946,1,29.22,263,278,9,"positive"
19,2,38,0.105,0.816,0.816,31,31,31,1,"positive"
8,1,8,0.125,0.875,1,7,7,8,1,"positive"
1,22,22,22,0.955,1,21,21,22,1,"positive"
1,17,17,17,0.765,1,6.5,13,17,2,"positive"
1,28,28,28,0.464,1,2.17,13,28,6,"positive"
25,169,4225,6.76,0.215,0.947,1.57,907,4000,579,"positive"
1,161,161,161,0.41,1,1.02,66,161,65,"positive"
24,510,12240,21.25,0.846,0.927,38.65,10359,11341,268,"positive"
2,22,44,11,0.477,1,21,21,44,1,"positive"
5,128,640,25.6,0.759,0.764,162,486,489,3,"positive"
93,4,372,0.043,0.419,0.565,2.89,156,210,54,"positive"
10,1,10,0.1,1,1,10,10,10,1,"positive"
37,1,37,0.027,1,1,37,37,37,1,"positive"
1,75,75,75,0.813,1,5.55,61,75,11,"positive"
4,11,44,2.75,0.159,0.932,1.75,7,41,4,"positive"
1,20,20,20,0.85,1,8.5,17,20,2,"positive"
1,44,44,44,0.25,1,2.2,11,44,5,"positive"
197,198,39006,1.005,0.273,0.332,46.93,10654,12964,227,"positive"
105,2,210,0.019,0.529,0.533,111,111,112,1,"positive"
30,60,1800,2,0.154,0.457,1.85,278,823,150,"positive"
47.5786835630424,397.73188131256,19019.9278251571,8.3454162588832,0.0579308969527483,0.109625344379339,4.08310564875603,1055.23396600084,1854.04337961692,261.916748223361,"positive"
44.3516841060482,365.040973769967,16905.4013548805,8.11882477527251,0.0803795888274908,0.22930493293656,3.72392657876015,1034.04801304406,2160.74863235559,307.235044945497,"positive"
35.5769236790948,165.9615499028,7220.76981608011,3.97516046967939,0.123326919764979,0.344532039138256,2.55641033268534,519.666692760773,1130.04063144349,182.841883888002,"positive"
45.2914232052863,374.560939427465,17521.1756142117,8.18481080332771,0.0738422733545303,0.19445286982134,3.82852362632751,1040.21760452166,2071.43255970627,294.037839334458,"positive"
70.2849198195618,201.435721623944,11206.5741054991,3.81984192985552,0.121252464328427,0.302996410199674,2.50982609960483,1004.395733407,2280.17643082002,507.759364448022,"positive"
58.849619181361,304.353427367751,15357.5882371659,6.15727919273963,0.0872556245932355,0.195751833944116,3.34120336221997,1031.90226737456,2040.96230395604,378.571373454295,"positive"
32.173793759197,241.67364982143,8925.70633673295,7.26372508352622,0.165095347762108,0.680945822756737,2.36847443580627,954.097515549511,3318.1776887998,478.254983294755,"positive"
24.2809710558504,508.735630248673,12322.60549042,21.0992707356636,0.836739662284264,0.917247962936526,38.2458699646685,10250.1120087306,11229.4661979547,267.859514472075,"positive"
28.7061401808169,84.1867240441497,435.571456899866,20.7810206048235,0.424056820435217,0.5086525722933,13.6754755853978,184.896116772667,220.113640870433,22.9366744693834,"positive"
26.7882489943877,86.5787006923929,437.467798747122,21.3996374844732,0.42420766580943,0.506971723837778,13.9972072192561,185.758090339601,220.41533161886,22.0100528849289,"positive"
2.05796211678535,220.517391654663,342.183035084978,190.100980797084,0.762619899757206,0.819088478029706,25.1997439562157,239.372179391794,258.956681897864,9.7053080778569,"positive"
19.5594642364886,95.5943760646041,444.615361204371,23.7312860692486,0.424776221913984,0.500636384387035,15.2098561679688,189.006982365623,221.552443827968,18.5174939569551,"positive"
1.65158674982376,242.597119926242,317.529596155975,223.864000868809,0.833058296697214,0.888578665780136,26.7439703506697,248.447895920603,266.271438503172,9.43439116654918,"positive"
15.6569717340171,59.6293842634186,693.139434680343,9.2245723455213,0.217631630254444,0.427258019863162,7.17572768537561,132.615216196282,291.027587470599,27.7568968676496,"positive"
12.1708133220673,76.1886367201805,623.416266441345,15.0638876855373,0.279946711868048,0.445124581724405,10.3590260852873,151.571202561259,270.982176601887,22.7455441504717,"positive"
1.35055113048293,258.953388577094,299.266768582631,248.87504357571,0.885237804049626,0.940055756687419,27.8879057041649,255.171024752548,271.690079651307,9.23370075365528,"positive"
60.4287907574326,52.7654510361608,3698.78464231151,0.939682533742627,0.282152015495813,0.549815355217084,3.55926679717144,719.777734825388,1732.83416403993,406.349327893462,"positive"
55.3285979088396,64.7612282726914,3694.74887561798,1.49603178749443,0.141686755499803,0.435701535340864,1.62014779841062,568.965918235248,1620.5003532418,380.465057883877,"positive"
39.0944908075035,62.4420701153576,2507.33989906311,1.87028593513416,0.128931385634467,0.432802587644197,1.7187120200973,350.095367136877,1091.15250383038,219.863355488516,"positive"
53.8050605300814,48.3890578502323,3114.83185423235,0.97410227474547,0.313733014972648,0.579149017652497,4.13056352928048,652.59418537654,1502.30469594873,334.197980774101,"positive"
70.882639294723,66.6898864300456,4821.59870423726,1.11693499123398,0.162176527858945,0.445106868568808,1.5452385070757,791.634613684611,2134.96106100339,539.500054371543,"positive"
82.8507599164732,68.6483061681502,5706.15161928115,0.858423585804179,0.164570151983295,0.441625233478844,1.45602160789538,941.997729132418,2519.028931865,653.523603567854,"positive"
43.9127870230004,137.478688294999,4741.94951196201,4.88511237978656,0.1992393441475,0.787502162772696,1.5290222947835,926.5432132571,3554.91907872539,608.945246119751,"positive"
51.8430221453309,47.0927110603079,2941.85714877676,0.984297867066227,0.32308773369994,0.587838044784963,4.29978933996521,632.693510331213,1434.01875287946,312.825776940212,"positive"
3.70596762886271,10.5056776907295,24.035515835043,8.25052426883532,0.549604976742528,1,4.17286783917807,11.9176129484549,24.035515835043,3.62358057731763,"positive"
4.80835994426161,8.57492016721517,38.3414803901687,1.97518699342525,0.243069434203207,0.959484238104895,1.93188098745886,8.61671988852322,36.5540203065611,4.40417997213081,"positive"
3.94082820881158,10.7656810153276,25.4698220593855,8.314794786104,0.540794099176303,1,2.83834325526841,12.6473374329507,25.4698220593855,4.58816564176232,"positive"
6.52994982711971,3.41015051864088,21.5208027660847,0.54311744456552,0.513266152285039,0.848434349443764,5.80365882441401,9.94010034576058,19.4010034576058,2.88020069152117,"positive"
6.68732113717124,2.93803658848628,19.0028618052602,0.457035337967332,0.556700633859262,0.803426154769026,6.87378373276442,9.62535772565752,16.2535772565752,2.25071545131505,"positive"
3.89587657549419,10.049896218814,24.5292790962849,7.6364726807971,0.534488224590663,1,4.009546145075,11.8416493698023,24.5292790962849,3.73752594529651,"positive"
5.54404918127693,6.27666229242459,28.9969081988093,2.48965170474839,0.405482249100227,1,2.34134475380415,11.3647606549785,28.9969081988093,4.90880983625539,"positive"
5.86331868451089,5.38270768336952,29.699301105924,1.32961789169814,0.378535903027281,1,2.24237120780163,11.1093450523913,29.699301105924,4.97266373690218,"positive"
1,83.073004841106,83.073004841106,83.073004841106,0.714301005329704,1,4.37029961515451,57.0937073349487,83.073004841106,19.8542633741163,"positive"
1,97.506291763857,97.506291763857,97.506291763857,0.537842432951555,1,2.26117736482993,50.1098588239402,97.506291763857,35.684319999069,"positive"
1,113.993451764341,113.993451764341,113.993451764341,0.430511948321015,1,1.02,48.9067097324878,113.993451764341,47.9067097324878,"positive"
1,121.856715834234,121.856715834234,121.856715834234,0.427080705817789,1,1.02,51.766078485176,121.856715834234,50.766078485176,"positive"
1,119.09857464279,119.09857464279,119.09857464279,0.428284258337691,1,1.02,50.7631180519238,119.09857464279,49.7631180519238,"positive"
2.78907235804945,59.4841186907142,156.094026025385,27.2808162458241,0.371382467468269,0.569728097889107,7.64851308657322,57.6289703273214,86.320204061456,11.0076251970604,"positive"
1,82.3548809878994,82.3548809878994,82.3548809878994,0.723080648567295,1,4.47523835886503,57.4411866187584,82.3548809878994,19.0666436641477,"positive"
1,104.689253706951,104.689253706951,104.689253706951,0.45002493048599,1,1.21153808733914,46.6342320772819,104.689253706951,43.5624072914943,"positive"
9.81637046206743,1,9.81637046206743,0.106387183993123,1,1,9.81637046206743,9.81637046206743,9.81637046206743,1,"positive"
9.705531087704,1,9.705531087704,0.104220721076243,1,1,9.705531087704,9.705531087704,9.705531087704,1,"positive"
9.48823797469959,1,9.48823797469959,0.107335255695973,1,1,9.48823797469959,9.48823797469959,9.48823797469959,1,"positive"
7.2434149114415,1,7.2434149114415,0.13983560615126,1,1,7.2434149114415,7.2434149114415,7.2434149114415,1,"positive"
7,1.37586360005662,9.63104520039633,0.196748494808096,0.865816694779787,0.892503010383807,7.75172720011324,7.75172720011324,8.12759080016986,1,"positive"
9.02800240064971,1,9.02800240064971,0.113931965590687,1,1,9.02800240064971,9.02800240064971,9.02800240064971,1,"positive"
7.94853213848546,1,7.94853213848546,0.125926421507262,0.881433482689317,1,7,7,7.94853213848546,1,"positive"
7.25682148523629,1,7.25682148523629,0.139661320691928,1,1,7.25682148523629,7.25682148523629,7.25682148523629,1,"positive"
8.01966422353871,1,8.01966422353871,0.124777138799895,0.875819342647446,1,7.02621896471828,7.02621896471828,8.01966422353871,1,"positive"
10.9472409747541,1.01318975631148,11.0395692689344,0.0935720024807379,0.995291256996803,0.996227729694918,10.973620487377,10.973620487377,10.9868102436885,1,"positive"
8.83913742401637,1,8.83913742401637,0.115489775861148,0.909964059334015,1,8.1188498986885,8.1188498986885,8.83913742401637,1,"positive"
10.9370145665016,1,10.9370145665016,0.0915668689014856,1,1,10.9370145665016,10.9370145665016,10.9370145665016,1,"positive"
9.27995643112808,1,9.27995643112808,0.110493827113882,0.92833151796367,1,8.70660857483745,8.70660857483745,9.27995643112808,1,"positive"
10.7869472780731,1,10.7869472780731,0.0929174744973425,1,1,10.7869472780731,10.7869472780731,10.7869472780731,1,"positive"
10.3447506343946,1,10.3447506343946,0.0995182417528704,1,1,10.3447506343946,10.3447506343946,10.3447506343946,1,"positive"
8.60270815854892,1,8.60270815854892,0.118169307536446,0.900112839939538,1,7.80361087806523,7.80361087806523,8.60270815854892,1,"positive"
9.74690663674846,32.3135143818799,157.662702876376,9.58034243924054,0.289302105093142,0.508397718142252,5.27341153780697,45.988108629128,80.1446247790009,11.8192190262489,"positive"
4.51588348951191,49.1275173551403,161.025503471028,16.1082856824812,0.347217004223261,0.516617897373624,7.72078308169264,56.0765104130842,83.1337808631361,8.08277392107993,"positive"
4.2902740042191,10.9553424608894,46.4338358815294,2.70040780281764,0.160116438477766,0.922286985243438,1.75290274004219,7.55821923888288,41.781506934436,4.2902740042191,"positive"
8.63853332772851,27.8133000126109,96.5600999621674,23.7691740239116,0.494857641858282,0.759863608509535,3.86062241799431,33.0451833340339,59.799658322474,11.2514916628134,"positive"
8.38090287102386,36.704240771709,158.540848154342,11.2850175671673,0.304425718213664,0.510544295488391,5.91250615677098,48.6225444630254,80.9251983594149,10.8435020507313,"positive"
4.92425369750708,47.8148988294415,160.762979765888,15.5986688322038,0.342695762634743,0.51597617276106,7.52972416295204,55.2889392976649,82.9004264585674,8.37446692679077,"positive"
3.91861807927489,38.4331093216315,64.7006720351055,36.8878834622854,0.65621974441479,0.908245944132796,4.97865234247176,33.6351727400906,50.6548225285951,8.00654992950149,"positive"
9.44813456432894,15.5449500442483,98.123111167457,5.80070553179411,0.343926662450656,0.750239220942836,11.506111142002,26.4619653471746,59.8893537372351,8.94467686861753,"positive"
11.759093188215,25.8457718950231,156.369154379005,7.06927735062106,0.267024325416191,0.505235710704233,4.33199568694225,42.1074631370138,78.9948038924485,13.2564951344393,"positive"
2.06940599437803,50.2776239775121,108.025547673926,31.0283160787076,0.558959444177803,0.742807858352084,10.0911103000352,48.2981689353473,66.3187138931826,5.13881198875606,"positive"
1.56755635561422,91.2435347540304,121.891577957198,81.0275203529745,0.414135527553502,0.863502696474781,3.12279629755067,49.6891163114924,99.7568800882436,34.2164292433299,"positive"
10.0503938351758,31.3380198155064,157.467603963101,9.20161209326028,0.285942068253411,0.507920809687581,5.13142288425705,45.4028118893038,79.9712035227567,12.0359955965541,"positive"
10.8269388596527,28.8419822368305,156.968396447366,8.2325393702148,0.277344605482416,0.506700524649117,4.76811074780533,43.9051893420983,79.5274635087699,12.5906706140377,"positive"
2.4185011931695,60.1057374717202,136.704801902873,34.5727159946691,0.494546482133446,0.658850463042734,7.59264171816409,59.5814988068305,81.3832553692628,8.16299761366099,"positive"
1.78502559103072,49.1401023641229,91.5314842797816,35.00964172557,0.618537138679065,0.811201345357113,10.5987293200102,45.0277942968532,60.9154862295836,4.57005118206143,"positive"
11.572883663699,26.4443025095388,156.488860501908,7.30165353653673,0.269085930866189,0.50552832567133,4.4191151430551,42.4665815057233,79.1012093350291,13.1234883312136,"positive"
1,44.1225146050565,44.1225146050565,44.1225146050565,0.282650142247556,1,2.80032156477682,12.5314325632062,44.1225146050565,4.87748539494351,"positive"
1,38.4724864559248,38.4724864559248,38.4724864559248,0.649595732191112,1,7.88914121454116,26.3815104714595,38.4724864559248,4.2545855906792,"positive"
