"Length","Diameter","Height","Whole_weight","Shucked_weight","Viscera_weight","Shell_weight","Class"
0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,"positive"
0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,"positive"
0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,"positive"
0.69,0.55,0.2,1.8465,0.732,0.472,0.57,"positive"
0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425,"positive"
0.66,0.52,0.18,1.514,0.526,0.2975,0.42,"positive"
0.58,0.46,0.15,0.9955,0.429,0.212,0.26,"positive"
0.53,0.41,0.165,0.8115,0.24,0.169,0.24,"positive"
0.695,0.57,0.23,1.885,0.8665,0.435,0.5,"positive"
0.505,0.425,0.14,0.85,0.275,0.1625,0.285,"positive"
0.68,0.55,0.175,1.798,0.815,0.3925,0.455,"positive"
0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,"positive"
0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,"positive"
0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,"positive"
0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,"positive"
0.525,0.395,0.165,0.782,0.285,0.1405,0.285,"positive"
0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,"positive"
0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,"positive"
0.59,0.45,0.16,0.9,0.358,0.156,0.315,"positive"
0.54,0.41,0.145,0.989,0.2815,0.213,0.355,"positive"
0.45,0.355,0.12,0.412,0.1145,0.0665,0.16,"positive"
0.605,0.485,0.165,1.0105,0.435,0.209,0.3,"positive"
0.68,0.58,0.2,1.787,0.585,0.453,0.6,"positive"
0.56,0.45,0.185,1.07,0.3805,0.175,0.41,"positive"
0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325,"positive"
0.587490777752828,0.471236166629242,0.157490777752828,0.958046111235861,0.393418805674068,0.191025822292082,0.267490777752828,"positive"
0.595477996538393,0.488694991345983,0.16,0.983572075941833,0.391360393769108,0.178248103634687,0.302867979230359,"positive"
0.595193237762432,0.487983094406081,0.16,0.981593002448906,0.390847827972379,0.178547100349446,0.301159426574595,"positive"
0.597378871873952,0.479919247915968,0.162459623957984,0.977475111453794,0.40781797635043,0.196298119789921,0.284757743747905,"positive"
0.591014242456295,0.47567616163753,0.160338080818765,0.949895050643943,0.385117464760784,0.185690404093824,0.272028484912589,"positive"
